source,url,title,body,guideline_codes,rejection_type,upvotes,num_comments,scraped_at
hacker_news,http://online.wsj.com/article/SB10001424052970204422404576597061591715344.html?mod=WSJ_hp_LEFTTopStories,What is RIM's target market?,"I have also copied and pasted the article since WSJ has a paywall.<p>As Research In Motion Ltd. executives prepared early this year for the launch of their first tablet, the PlayBook, one big question loomed: Who was the device for?<p>Some executives, like RIM's technical visionary and co-chief executive Mike Lazaridis, saw the gadget as an extension of the BlackBerry, long favored by corporations and business people. Others were pushing for more focus on ordinary consumers, people eager for games, music and movies, according to executives close to the company.
""There's an internal war going on around the marketing message. Even the guys at the top don't agree,"" one executive close to the company said at the time.
The split showed through in a campaign RIM planned with its ad agency. It envisioned using humor and celebrities like New England Patriots quarterback Tom Brady—but also the tagline ""Go Pro""—said two people familiar with the situation.
By the time the PlayBook went on sale in April, both the campaign and the agency had been canned, and RIM's marketing chief and several of his deputies had left. The tablet, which got fresh competition this week when Amazon Inc. announced its low-cost Kindle Fire, is threatening to be one of RIM's biggest flops at a time when the company is reeling from a series of profit warnings, product delays, declining BlackBerry shipments and a tumbling stock.
Checkered Past<p>Once dominant RIM began a steep slide after the iPhone caught on<p>View Interactive<p>The marketing muddle shows one of the biggest problems facing RIM: In a market increasingly driven by the wishes of the retail consumer, its executives have struggled to wean the company from its heavy corporate focus.
For years, Mr. Lazaridis resisted the consumer trend taking hold in the smartphone market, which the company's BlackBerry long dominated, according to people close to the company. He and his co-chief executive, Jim Balsillie, then fumbled attempts to catch up.
RIM",[],Technical,2,0,2026-03-04T22:55:53.425306
hacker_news,https://news.ycombinator.com/item?id=2213062,"Tell HN: Rejected from App Store - ""customer damaging their iPhone.""","""We've reviewed Airborne and determined we cannot post it to the App Store at this time because it encourages a physical activity that could result in a customer damaging their iPhone.""<p>I had a great and simple idea for an application a while back. It was actually a pretty cool game, and I'm certain it would have spread like wildfire - but its rather understandable why Apple denied it.<p>The game simply asked a user to keep their phone airborne (i.e. by throwing it / dropping it onto soft surface) and then measured the amount of time it was in the air for. I threw in a looping scream as well as challenges to push further for good measure. There was a high score table too :).<p>I've been trying to work out a way to get something out of this for a while, but unfortunately haven't come up with anything reasonable -- so decided to just publish the source code.<p>Its all available at https://github.com/qix/airborne as GPLv3 (to the extent I'm allowed to by the Apple license.)
The code is pretty shocking, I was just fooling around while learning Objective-C.",[],Design,51,65,2026-03-04T22:55:53.425344
hacker_news,https://news.ycombinator.com/item?id=959992,Ask HN: What to do about our latest App store rejection?,"Like many iPhone developers we've had a fair selection of problems and rejections on the app store, but I'm not here to complain about that. I'd more like to hear suggestions on what we should do next...<p>Background:<p>As a project to learn Objective-c we decided to remake an old flash game we'd made several years ago that had been popular at the time. The game is basically ""simon"" (remember the flashing lights sequence) but tapping CGI bikini covered women on their behinds, in the memorised order. As you go through the game you win various awards which are represented as playing cards with photos of women in bikinis on them.<p>We've been rejected for several reasons over the last 5 months, some of which were without ANY given reason, others for reasons where one may disagree with them but you can at least see where they are coming from. (e.g. tapping women was considered violence aginst women, so we changed it to a feather tickling them, which was also considered derogatory - we now have a set of drums in front of each and they just dance to specific ""beats"")<p>Having gone through all of these rejections including one reviewer who called us and told us that if we changed it from the feather tickling to drums then we would almost certainly get approved, we have now been rejected again. This time because one or some of the award cards can be seen as ""objectionable content"".<p>The images we use are all PG13 at the absolute worst, but we've rated the app at 17+ in the app store. As usual there are apps already out there with far worse images but that isn't really an argument we can put to anyone.<p>An email back to the review team asking which cards were considered objectionable was met with a copy and paste from the T&#38;Cs (Section 3.3.14).<p>As this project was a learning experience that has led on to other work and projects it's not been a complete loss and we never expected to get rich from it, but it has been a frustrating experience (one we've not had with our",[],Other,5,1,2026-03-04T22:55:53.425419
hacker_news,https://news.ycombinator.com/item?id=951360,What I learned about the iPhone AppStore over the last 2 months,"This summer I was tasked to evaluate the AppStore and advise our company on whether to pursue a native iPhone app or a web-based approach. I decided against the AppStore for all of the reasons that have been floating around the blogosphere &#38; which pg has summarized more eloquently than I can.<p>But learning about the AppStore piqued my interest and I set up a little private project. This is my humble story &#38; what I learned.<p># THE STORY<p>After brushing up on my Objective-C, I set out to build the minimal viable iPhone App. A flashlight was out of the question because I wanted something that: 1) makes people smile 2) uses <i>some</i> native iPhone functionality (accelerometer) 3) tests the AppStore approval process. Oh, and I like irony.<p>$DRUMROLL: My application named 'Reject' was APPROVED last week after two months in purgatory. $BADABING<p>Granted, the app is fairly trivial like many of the other apps in the CrappStore. This is due to the very nature of said store. Building complex apps is actively discouraged by the approval uncertainty and huge waiting times. As a beginning developer you minimize risk, pump out a few silly things while you are learning &#38; once you are more confident you tackle a bigger project. After 2 months, I've only now started my first big project.<p>If you could all buy the app to help me recover my dev-license and dev-time, that'd be grand. If you're too poor I've reserved the 50 promo codes exclusively for HN users surviving on ramen noodles, screw the press ;-)<p># WHAT I LEARNED (CORRECT ME IF I'M WRONG)<p>Here are a few dirty tricks &#38; ideas that I hope will make life in AppStore purgatory easier:<p>Use the 'Easter Egg' field to plead directly to the reviewer. It's a free-text field that every reviewer will read and a little social engineering will work wonders.<p>If the app name is important to you, reserve it by submitting a dummy app without binary. You'll need dummy 512x512 and 480x320 artwork in order to be able",[],Metadata,16,1,2026-03-04T22:55:53.425503
hacker_news,https://news.ycombinator.com/item?id=47134954,Show HN: Kuta – Treadmill Interval Training for iOS,"Show HN: Kuta – Treadmill interval training for iOS<p><a href=""https:&#x2F;&#x2F;getkuta.com"" rel=""nofollow"">https:&#x2F;&#x2F;getkuta.com</a><p>I kept losing count of reps during treadmill intervals. Tried paper notes, tried the big running apps – none of them are really built for treadmill use.<p>Kuta guides you through workouts with large visual cues (designed for sweaty hands on a bouncing treadmill), calculates distance from pace × time instead of the treadmill sensor, and syncs to Strava via Apple Health.<p>SwiftUI, iOS 17+. 22 free preset workouts. Custom workouts are a one-time $2.90 unlock. No subscription.<p>This is my first app. Got rejected by Apple twice before approval. Happy to talk about the build or the process.",[],Payments/IAP,1,0,2026-03-04T22:55:57.166234
hacker_news,https://apps.apple.com/au/app/viscompass/id1069064042,"Apple rejected v2 of my app for blind sailors as ""Spam""",,[],Other,6,1,2026-03-04T22:55:57.166273
hacker_news,https://news.ycombinator.com/item?id=39204235,Ask HN: Why would my Apple Id password no longer work?,"My Apple Id password no longer seems to work. I tried to install an app on my iPhone, I&#x27;m asked for my app store password, which is rejected, twice.<p>I&#x27;m at a loss what&#x27;s going on. I also notice that iCloud and AppleId sites are very slow to load, and many times do not load properly at all.<p>Does anyone have any idea what&#x27;s going on? It is that the password is checked online or something, and that check is failing for some network reasons? Is there a way to see it on my Macbook?<p>Just seems like it is too hard to understand why some Apple stuff can be so unreliable.",[],Other,2,2,2026-03-04T22:55:57.166309
hacker_news,https://news.ycombinator.com/item?id=34393450,Ask HN: How can I restore my iPhone backup and retrieve 4 years of photos?,"I just used this guide[1] to crack my own backup password file.<p>I allegedly had a success:<p>&gt;Session..........: hashcat
&gt;Status...........: Cracked
&gt;Hash.Mode........: 14800 (iTunes backup &gt;= 10.0)
&gt;Hash.Target......: $itunes_backup$<i>10</i>f78b0ddf7b8e9347387249dd79098b10...5e6f00
&gt;Time.Started.....: Sun Jan 15 10:12:21 2023 (11 secs)
&gt;Time.Estimated...: Sun Jan 15 10:12:32 2023 (0 secs)
&gt;Kernel.Feature...: Pure Kernel
&gt;Guess.Base.......: File (dictionary.txt)
&gt;Guess.Queue......: 1&#x2F;1 (100.00%)
&gt;Speed.#2.........:        0 H&#x2F;s (0.09ms) @ Accel:512 Loops:128 Thr:1 Vec:4
&gt;Recovered........: 1&#x2F;1 (100.00%) Digests (total), 1&#x2F;1 (100.00%) Digests (new)
&gt;Progress.........: 4&#x2F;4 (100.00%)
&gt;Rejected.........: 0&#x2F;4 (0.00%)
&gt;Restore.Point....: 0&#x2F;4 (0.00%)
&gt;Restore.Sub.#2...: Salt:0 Amplifier:0-1 Iteration:9984-9999
&gt;Candidate.Engine.: Device Generator
&gt;Candidates.#2....: [redacted] -&gt; [redacted]<p>But when tried to restore that backup, after wiping the phone it gives a &quot;backup password incorrect&quot; error. Based on the last line... my password should work?!<p>I don&#x27;t understand how this is possible. I have the password carefully written down, noting upper and lowercase, on paper. I even put it in with a few others in case I was misremembering and used a computer program to verify yes, I have the right password. But the Apple software is <i>refusing</i> to decrypt despite having the <i>correct password</i>.<p>For context, I have encrypted backups on, and this is the decryption key.<p>Does anyone have any ideas on how I can access these files? (Maybe a CLI method so I can know I&#x27;m not fat fingering?)<p>I am really disappointed that I purchased this hardware in good faith, and apparently cannot recover my files... obviously it&#x27;s hard to be 100% certain but appears I&#x27;m not fat fingering...<p>(I had some kind of software issue, and woke up one morning to my phone",[],Technical,1,2,2026-03-04T22:55:57.166345
hacker_news,https://news.ycombinator.com/item?id=29686772,Ask HN: Uber account wrongly banned for suspected fraud – any recourse?,"Merry Xmas and happy holidays HN. I rarely post here but would like the community&#x27;s help.<p>In short, my high spend (platinum, on track to be diamond?) 7-year-old Uber account was banned yesterday, and I have been trapped in a Kafka-esque, situation with support saying they will&#x2F;cannot do anything.  Support did drop a hint that my account has seen suspicious activity.<p>I am turning HN for help, e.g. if someone could get me in touch with more sympathetic&#x2F;&quot;human&quot; channels. (From experience, it seems like sometimes HN could get Uber&#x27;s attention in cases such as this.)<p>Thanks all!<p>--<p>The timeline of events is the following:<p>1. I got a new phone, and setup my credit card in Apple Pay, but didn&#x27;t enter the CVV code.
2. Uber App on the new phone defaulted to the new card (seems to be a bug on Apple&#x27;s end). 
3. Payment was rejected, which is probably the suspicious activity trigger.<p>I reached out to support and subsequently was told my account was banned. Further communications were stonewalled.",[],Technical,3,1,2026-03-04T22:55:57.166515
hacker_news,https://news.ycombinator.com/item?id=27992818,I created a crypto price alert app. Apple rejected it for nonsense,"So I&#x27;m someone who created an iOS app that tells you whenever either bitcoin or ethereum moves x% up or down.<p>I made this app because I would check prices too often and knew others would want this app too.<p>There are no in app purchases, or ads. I think this is why Apple really rejected it. They don&#x27;t like the fact that I&#x27;m not trying to charge, just providing a free app for the masses in my spare time.<p>The app requires users to use the &#x27;Sign in with Apple&#x27; sign in method, so that I can associate price move alerts with accounts.<p>They are rejecting my app because it also shows real-time prices of crypto assets. They say I need to move these price checks to be before the sign-in prompt.<p>I can do this, but the whole episode just irked me the wrong way. What&#x27;s their freaking problem? Coinbase makes you sign in before showing you crypto prices, so why am I being singled out? Or do you just reject new apps for no reason because you have to show you&#x27;re doing something?<p>I try to see the best in Apple, I really do. I&#x27;ve shipped 15 iOS apps for them, but they irritate the hell out of me.",[],Design,16,22,2026-03-04T22:55:57.166578
hacker_news,https://news.ycombinator.com/item?id=24141509,Ask HN: Why do so many Apple developer applications get rejected recently?,"There are a lot of reports recently of people whose application to the Apple developer program got rejected.
This thread for example (https:&#x2F;&#x2F;developer.apple.com&#x2F;forums&#x2F;thread&#x2F;129691?answerId=627057022#627057022) which has 90% of replies in the last few days &#x2F; weeks.<p>Most of the people who get rejected seem to be non-US or EU-based. Does anyone at Apple have an idea of what&#x27;s going on here?<p>Since signing and notarising your application is a requirement since Catalina, this is a real death blow to the affected people. I&#x27;ve worked on something for several months and can&#x27;t get it out now because my application got rejected as well.",[],Design,1,2,2026-03-04T22:55:57.166613
hacker_news,https://news.ycombinator.com/item?id=24108990,Ask HN: Has your app been rejected by Apple?,"I guess my partner and I had been lucky. We have developed several apps and never had major issues submitting to Apple&#x27;s app store. Sure we have had a few rejections, but nothing major...more an annoyance.<p>Our latest app has now entered rejection hell. It is a Kafkaesque nightmare (see the book The Trial - amazing novel) where every rejection seems to have different rules applied and the reason is so opaque we need to divine what we are being accused of.<p>For example, today&#x27;s rejection (and I have lost count of the number - might be around 7) is a new one about changing the purchase button text (same since day 1). We previously had a big issue about using YouTube&#x27;s API to play videos, but that offense seems to have disappeared from the charges.<p>During our “Trial”, Apple offered us to speak with a live person in their San Fran office. I thought that was great and she was very pleasant and professional. However, the conversation became a version of Who&#x27;s On First when we tried to understand what the issue was and what we needed to change. We just got quoted the rule section. When we gave examples of a dozen other apps with similar features, and in the store, we were told “Our app store is a private store.” In other words, our rules and we apply them as we want. We even asked to just tell us what to change and we’ll change it, but were told, “Oh, we can’t tell you that.”<p>So around we go again. We’re doing a new build now hoping we checked all the Apple boxes.<p>What has your experience been and have you ever gotten in this situation and successfully been approved (or just gave up)?",[],Design,2,2,2026-03-04T22:55:57.166684
hacker_news,https://news.ycombinator.com/item?id=23311675,Cannot Purchase Apple Developer Account,"I have been trying to create an Apple Developer Account for a few weeks now to no avail. As I noticed to my astonishment this has been an issue with multiple developers for months, since Nov 2019 .<p>I have found this thread in the Apple support forums with people who have the same issue and they all say the same.<p>The enrollment application gets canceled after a day, the support stops answering to any questions and there is no official response to this issue from Apple.<p>My experience is exactly the same, I have created 3 accounts and used multiple credit cards, all rejected. Note that the credit card form does not have any field for the ccv, and does not redirect to a bank confirmation page. It is a mystery to me how they could create a payment without any of these but to the first and only reply I got from apple support they stated:<p>&quot;The purchase of the program doesn’t require your CCV or a passcode to verify your bank.&quot;<p>As this seems to be an issue Apple has decided to ignore for now and not share any support I am trying to raise some awareness in case it gets the traction needed to get Apple to deal with this or at least support the people with this issue.<p>https:&#x2F;&#x2F;forums.developer.apple.com&#x2F;thread&#x2F;126314",[],Design,5,0,2026-03-04T22:55:57.166739
hacker_news,https://news.ycombinator.com/item?id=22752644,Saudi Arabia ripped off my open-source app and published it on the App Store,"I developed a Coronavirus tracker app for iOS and macOS and open-sourced the project on GitHub [1]. I tried to publish the app on the App Store, but it got rejected by Apple because it&#x27;s not from a health organization [2].<p>Today, I found my app published on the App Store by &quot;The Saudi National Health Information Center&quot;, a Saudi government institution, after they made slight changes and additions [3].<p>[1] <a href=""https:&#x2F;&#x2F;github.com&#x2F;mhdhejazi&#x2F;CoronaTracker"" rel=""nofollow"">https:&#x2F;&#x2F;github.com&#x2F;mhdhejazi&#x2F;CoronaTracker</a><p>[2] <a href=""https:&#x2F;&#x2F;www.cnbc.com&#x2F;2020&#x2F;03&#x2F;05&#x2F;apple-rejects-coronavirus-apps-that-arent-from-health-organizations.html"" rel=""nofollow"">https:&#x2F;&#x2F;www.cnbc.com&#x2F;2020&#x2F;03&#x2F;05&#x2F;apple-rejects-coronavirus-ap...</a><p>[3] <a href=""https:&#x2F;&#x2F;apps.apple.com&#x2F;sa&#x2F;app&#x2F;corona-map&#x2F;id1503046302"" rel=""nofollow"">https:&#x2F;&#x2F;apps.apple.com&#x2F;sa&#x2F;app&#x2F;corona-map&#x2F;id1503046302</a>",[],Other,94,49,2026-03-04T22:55:57.166776
hacker_news,https://www.namiml.com/blog/the-app-store-rejected-my-app-now-what,My App Was Rejected by Apple. Now What?,,[],Other,3,0,2026-03-04T22:55:57.166788
hacker_news,https://devrant.com/rants/2140080/this-is-a-friends-story-so-ive-been-trying-to-upload-a-free-sticker-pack-for-ime,Apple rejected my app for being in beta – for a sticker that has 'beta' in it,,[],Other,5,2,2026-03-04T22:55:57.166805
hacker_news,https://news.ycombinator.com/item?id=18253205,Ask HN: Why am I blowing my interviews at great companies in the Bay Area?,"I&#x27;m an iOS developer in the Bay Area with 8+ years of iOS experience (and 10 years overall) with a CS degree (non-ivy league, not Stanford). I&#x27;ve never had trouble finding work in the Bay Area, but my career has mostly been small, young startups and contract gigs. Lately I&#x27;ve been trying to find work at more established &quot;Big 5&quot;&#x2F;FANG companies. Unfortunately it seems like I&#x27;m blowing my interviews and can&#x27;t figure out what it is that they&#x27;re seeing or not seeing in me. I&#x27;ve done two on-site interviews in the last 2 weeks, both of which went exceptionally well from my perspective. One was at Apple, the other at a very well funded and established startup with many ex-Apple&#x2F;Google employees. I was invited for the on-sites after passing 2 phone interviews in both cases. Both on-sites were flawless from a technical perspective. I answered every question and solved every problem that was thrown at me. In both cases I met the hiring manager and VP at the end (so the interview wasn’t terminated early). And yet both rejected me without any explanation other than &quot;we chose another candidate&quot;. I can&#x27;t pinpoint what might have gone wrong. Is it an age bias (I&#x27;m in my late 30&#x27;s) or perhaps over qualification for IC developer roles? Is it that these companies will only hire Stanford grads or candidates who have worked at other elite companies? Can someone tell me what other factors a hiring manager at an Apple&#x2F;Google type company might be looking for, other than technical competence? Note that I have no trouble getting into smaller startups and also very lucrative contract gigs, but it seems like there&#x27;s something preventing me from getting into the truly elite companies. I can&#x27;t figure out what I&#x27;m saying or doing wrong. thanks!",[],Other,2,2,2026-03-04T22:55:57.166882
hacker_news,https://roadfiresoftware.com/2015/11/apod-app-rejection-postmortem/,My Apple TV app got rejected. This is what I learned,,[],Other,1,0,2026-03-04T22:55:57.166902
hacker_news,https://news.ycombinator.com/item?id=9896020,Visa Denial / Lobbying for citizenship,"So I got denied a visa in America once due to very poor academic results. I had studied there for 7 years and dropped out of school 3 times. The first 2 times I reapplied back i got reaccepted by the school and the visa officer.<p>The last time I reapplied back about 3 years ago, I got accepted by the school but rejected by the visa officer who told me to only reapply back when my personal circumstances have improved. I did not have any criminal convictions, got deported or got in trouble with the law. I also did not overstay my visa at any time to the very best of my memory allows.<p>Hypothetically speaking, if I create a very successful startup like Apple that has a lot of paying users and hires a large number of American programmers,(i.e. I build the prototype in Singapore and put it on the web , on Facebook , Twitter and on hacker news to get users to test the product), do you think I would be able to lobby and apply for citizenship once I have proven to have added great value to the country ?",[],Design,2,0,2026-03-04T22:55:57.166936
hacker_news,https://news.ycombinator.com/item?id=9867961,Judg: Disruptive social network iOS,"Hello everyone ,<p>Let me introduce myself. My name is Amaury De Buyser I&#x27;m a 20 year old Belgian and I&#x27;ve just launched my social network &quot;Judg&quot; on iOs. :)<p>DL : http:&#x2F;&#x2F;go.judg.it<p>We are alive since the 19th of May. Press link :
-http:&#x2F;&#x2F;www.independent.co.uk&#x2F;life-style&#x2F;gadgets-and-tech&#x2F;news&#x2F;judg-the-social-network-that-makes-social-climbing-
completely-overt-10324095.html<p>-http:&#x2F;&#x2F;www.konbini.com&#x2F;us&#x2F;lifestyle&#x2F;judg-new-social-network-admits-social-climbing&#x2F;#.VXtAGe4GXbM.facebook<p>What makes Judg unique ?<p>-On Judg the content quality is higher than on Instagram due to our voting system. Today people are leaving Facebook because of the poor quality of the feed content.<p>-We finally give our users the opportunity to say « I don’t like this post » with our rating system. For a long time, Facebook users have been asking for this feature and we have found the perfect way to give it to them without the mean aspect. Mark Zuckerberg said in December 2014 that he wouldn&#x27;t allow the dislike because he thought people would be mean to each other. Judg is the proof it wasn&#x27;t true.<p>Vidéo : https:&#x2F;&#x2F;www.youtube.com&#x2F;watch?v=B7j2on2sU9c<p>-Judg is fun and less serious than its competitors. It&#x27;s a game and it&#x27;s rewarding.<p>Funny facts about Judg:<p>•    Judg is the result of a strong teamwork but also a family work. Indeed, all the founders are coming from the same family. What better way to build trust and cohesion within your team?<p>•    We almost lost hope when Apple rejected our App. The reason? “Your app includes features, such as rating other users, that can result in mean-spirited content”. What!? That’s our entire concept questioned here! Phew… after removing the category “Selfies” (because it targets people too much) they finally accepted it.<p>Thanks for reading !<p>feel free to send me an email : amaury.debuyser@judg.company<p>Amaury
Co-fou",[],Design,1,0,2026-03-04T22:55:57.167072
hacker_news,https://news.ycombinator.com/item?id=6671961,Travel Bingo for Kids app rejected for Intense Simulated Gambling,"If you&#x27;ve ever played travel bingo as a kid, you know it simply involves looking out the window and spotting objects along the road. After submitting my app Travel Bingo for Kids, it was rejected because it apparently contains intense simulated gambling.<p>They required me to change the minimum age for the app before accepting it. I can see the point with regular bingo if awards like coins or jewels are given... but travel bingo, which is basically checking off boxes of what you see on the side of the road?<p>Anyways, with my next update I&#x27;ll attempt to submit it at 4+ again and see what happens.<p>If you want to check out the app it is here:
https:&#x2F;&#x2F;itunes.apple.com&#x2F;us&#x2F;app&#x2F;travel-bingo-for-kids!&#x2F;id733677465?mt=8",[],Design,1,0,2026-03-04T22:55:57.167130
hacker_news,https://news.ycombinator.com/item?id=6581326,The Content Democracy,"The Content Democracy<p>Even well-meaning gatekeepers slow innovation. When a platform is self-service, even the improbable ideas can get tried, because there’s no expert gatekeeper ready to say “that will never work!” And guess what – many of those improbable ideas do work, and society is the beneficiary of that diversity. - Jeff Bezos<p>The rise of the digital exclusive isn’t just about getting more content from existing content creators like Justin Timberlake, it has led to a massive democratization in the content economy where more people can now afford to create a real career from professional content creation by going digital. The low-cost of listing content for sale and distributing it in digital marketplaces has led to a crumbling of the model where gatekeepers in music, books curate content that <i>they</i> think is going to be successful. This has been replaced by self-publishing where content is listed for sale at minimal cost by the content creator themselves and is screened only for profanity and copyright infringement. Self-publishing has kick-started a whole new revolution that has begun to re-define the content economy. Online self-publishing has started to move clearly from the ameteur column (unpaid) into a new professional column where artists are rewarded handsomely for their digital work.<p>Apple started this tradition back in 2003 with the iTunes Store by allowing independent artists to list themselves on iTunes and receive a share of each purchase. It has continued this trend to this day, where an artist can publish to Apple’s music, movie, book stores just by creating an account with Apple. Amazon continued this tradition with the very successful Kindle Direct Publishing program and has given an audience and a career to a whole new group of authors that were previously rejected by the gatekeepers of the physical era.<p>“Because of Kindle Direct Publishing, I earn more royalties in one month than I ever did in a year of writing for a tradition",[],Design,1,0,2026-03-04T22:55:57.167490
hacker_news,https://news.ycombinator.com/item?id=4723110,Show HN: Obama iOS App - My First iPhone Game,"My first iPhone/iPad game was just approved on the App Store. I've been a web and .NET guy for 10+ years and this is my first game in OpenGL and Objective-C. The transition from the C# world wasn't too bad.<p>I started building the app for iPad and then adapted it for iPhone and iPhone 5. The aspect ratio differences meant that loading background images got a little trickier but the basic game play algorithms worked fine.<p>The app was rejected at first as ""crude/offensive"" and it took a week to clear that up since it falls under the ""political speech/satire"" exception. It took another week to get my second rejection for ""UI doesn't meet expectations."" No one would tell me why but I think it was because my original buttons were translucent and the Apple HIG says to make buttons 3D and ""touchable."" Start to finish it was about 1 month from first upload to availabe on the app store.<p>Let me know what you think. Democrats, Republicans and Independents should all enjoy the game.<p>You can download Chief Chompers for Free here:
https://itunes.apple.com/us/app/chief-chompers/id566462174?ls=1&#38;mt=8",[],Design,1,0,2026-03-04T22:55:57.167577
hacker_news,https://news.ycombinator.com/item?id=4530185,Ask HN: very qualified but can't find a decent job. What do I do wrong?,"(using a throwaway account)<p>I'm in the middle of a very painful job search in London and here for help. My background is Java, I used it for 10 years in a very latency- and performance-critical environments, so I can say I'm very familiar with the nuts and bolts of language and the JVM. As any HN oldie, I know that just doing your job is not often enough, so in parallel I launched my own iPhone app (which as of today grew to 20 KLOC of C and Objective-C) that was covered by major news outlets and featured by Apple themselves in the Education category. I'm very proud of the work I've done. I can do Python (wrote a Twisted-based backend for collaborative app) and Haskell (when asked, can code on a whiteboard). I did Andrew Ng's course online last year. I REALLY can deliver.<p>At the moment, I work for a major bank in a position that drives me nuts. Everything about this job is wrong but most important is that I don't feel that I use my skills at all. I started my job hunt this spring, applied to all attractive companies I know of in London and pinged every available contact in my network.<p>The results were underwhelming. Google UK rejected me after an on-site interview. Twitter UK were hiring for a very relevant position but listed Scala as a requirement — I wrote a small RE matcher in Scala in a few hours and sent the code and my resume directly to their engineering manager whose contact I got from my network. No reply. Facebook UK and Amazon UK didn't want to even do a screening interview with me. 90% of other companies didn't bother replying. As a net result I got one offer from a startup I liked but refused it because I didn't feel we're on the same wavelength with the founder who interviewed me.<p>I'm pretty desperate at this moment and feel that I'm doing something wrong. If you're running a cool software company, what do you think a senior guy from a major bank must write in his resume to stop you from shredding it on the spot? Thank you for any advice.",[],Technical,44,88,2026-03-04T22:55:57.167667
hacker_news,https://news.ycombinator.com/item?id=4399761,Ask HN: App Store SEO - Keywords in long App Name. Best practice? Not allowed?,"So I've been reading that using long, human readable app names that include keywords will really help in App Store search rankings (at least outside the USA). For example, recently: http://www.slideshare.net/searchmanseo/how-to-improve-app-store-search-rankings-with-mobile-seofor-beginners-13822379<p>I've since followed this advice, changing my name from:<p>Version 0.1: ""ChillWith.me""<p>to:<p>Version 0.2: ""ChillWith.me - organise hangouts with your friends easily by suggesting &#38; voting on the details of your hangout. Chill with me!""<p>This has proven to work, in the Aussie App Store at least. My app ranks 1st or on the first page for words like 'organise', 'hangout', 'hangouts'.<p>However with Version 0.3, without changing the name, the app got rejected for:<p><i>3.4: App names in iTunes Connect and as displayed on a device should be similar, so as not to cause confusion<p>It would be appropriate to change one or both names so they are more similar. And remember, it is not appropriate to use keywords in your app name; please use these words as search terms for your app by entering them in the Keywords field in iTunes Connect, Manage Your Applications.<p>For your information, the following words are considered keywords:<p>organise, hangouts, friends, easily, suggesting, voting, details</i><p>So is this practice outdated? Is Apple clamping down on this? I still see many other apps with long, keyword driven names? Any other tips? I guess I'll be changing the name back to ""ChillWith.me"" for now.<p>Thanks,
Jimmy
http://chillwith.me",[],Other,5,4,2026-03-04T22:55:57.167757
hacker_news,https://news.ycombinator.com/item?id=4227279,Ask HN: What is the current state of SAAS in the iOS app store?,"I have a required setup process (creating forms, etc) for my web-app that has an optional mobile component.  Users who download the mobile component first have no way of knowing about this setup process because apple rejected the app initially for mentioning that they need to go to the website where there is an option of purchasing a premium subscription.<p>What is the best way to handle this currently?  The mobile app is a small piece of the value of my saas app and the in app purchase options for tiered subscriptions are terrible.",[],Payments/IAP,3,1,2026-03-04T22:55:57.167794
hacker_news,https://news.ycombinator.com/item?id=2417323,DropZap 3 rejected again on appeal.  What should I do?,"DropZap 3 was rejected because the DropZap games were considered similar.  Apple suggested combining the DropZap games into one using In App Purchase.<p>I appealed the DropZap 3 rejection but was informed today that the appeal was denied.<p>Should I remove DropZap or DropZap 2 from the App Store to try to get DropZap 3 into the App Store as is?  But what if I want to release an update for a removed app?  How would users react to a removed app?<p>Here's the text of the appeal that was denied:<p>==<p>Please reconsider the rejection of DropZap 3.  DropZap 3 has by far the coolest gameplay of the three IMO:<p>http://www.youtube.com/watch?v=K5qTrsxCHgI<p>It has been recommended that I combine DropZap, DropZap 2, and DropZap 3 into one app using the In App Purchase API.<p>But there are problems with this.<p>If I use the In App Purchase API in DropZap to provide DropZap 2 and DropZap 3 gameplay, what would happen to DropZap 2 which is already in the App Store? Whenever I would make updates relating to DropZap 2 gameplay, would I then update both DropZap and DropZap 2?<p>I don't want to increase the price of DropZap 2 or DropZap 3.  If the way to purchase these is through DropZap, then the customer would pay for DropZap and then again for DropZap 2 or DropZap 3.<p>Also, DropZap provides two methods for global scores (my own + Game Center). DropZap 2 and DropZap 3 only provide Game Center. My custom method is laborious as it involves me manually checking submitted nicknames and I would rather not use it for DropZap 2 or 3 gameplay. Removing my custom method from DropZap is problematic since not everyone can use Game Center and so it would be like removing a major feature from DropZap.<p>Finally, DropZap provides three graphics styles, but I only want to use one for DropZap 2 and DropZap 3. Users may expect to be able to use all three when they purchase DropZap 2 or DropZap 3 gameplay.",[],Other,2,3,2026-03-04T22:55:57.167939
